Morph-lemma,Morph-inflection,Learning-status,Occurrence,File
会長,会長,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それだけ,それだけ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
思う,思い,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
侵入,侵入,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もらう,もらっ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
おそらく,おそらく,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
耳,耳,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
と共に,と共に,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
割,割,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
犬,犬,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
尻尾,尻尾,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
遺跡,遺跡,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
古代,古代,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
資料,資料,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なに,なに,known,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
げ,げ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
何者,何者,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
歩く,歩き,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
テスト,テスト,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出す,出さ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
カンニング,カンニング,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
平凡,平凡,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
借りる,借り,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
室内,室内,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ほる,ほ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
頃,頃,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
っけ,っけ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
笑う,笑う,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
宝石,宝石,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
冷たい,冷たい,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
用意,用意,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
凄まじい,凄まじい,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
距離,距離,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
呟く,呟く,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
感じる,感じる,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
知る,知り,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
準備,準備,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
紫,紫,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
くん,くん,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
高い,高い,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
とこ,とこ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
答案,答案,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
席,席,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
失礼,失礼,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
足音,足音,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
横,横,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
起きる,起き,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
言う,言い,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大切,大切,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
気持ち,気持ち,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
月,月,learning,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
影,影,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
最後,最後,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
解放,解放,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
百,百,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
モノ,モノ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
お伽,お伽,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たとえ,たとえ,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
罪,罪,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
支配,支配,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
７,７,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
注射,注射,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
器,器,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
解決,解決,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
電子,電子,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
書籍,書籍,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大変,大変,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ぜ,ぜ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
落とす,落とし,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こいつ,こいつ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
全部,全部,known,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見せる,見せ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
回収,回収,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
イカ,イカ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
サマ,サマ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
僕ら,僕ら,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
犠牲,犠牲,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出る,出る,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
響く,響き,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
包帯,包帯,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
浮かべる,浮かべ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
顎,顎,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
膝,膝,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
仕方,仕方,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
守る,守る,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
方法,方法,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
とりあえず,とりあえず,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
女性,女性,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ら,ら,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
飛ぶ,飛ん,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やぁ,やぁ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
勝手,勝手,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
優秀,優秀,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見つける,見つけ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
んで,んで,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
笑顔,笑顔,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
匂い,匂い,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
地,地,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
思う,思わ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
吐く,吐き,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あまりに,あまりに,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
武,武,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
取る,取る,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
黙る,黙っ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
派,派,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そこで,そこで,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
犯人,犯人,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
人影,人影,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いつの間に,いつの間に,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
深い,深く,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
液体,液体,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それでも,それでも,known,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
現場,現場,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
意識,意識,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
利用,利用,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聞く,聞か,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
遠く,遠く,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
コース,コース,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
着る,着,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ござる,ござい,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
包む,包ま,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
構える,構え,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
流す,流し,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さぁ,さぁ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
底,底,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
助ける,助け,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
課題,課題,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
終わる,終わら,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
つき,つき,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ほとんど,ほとんど,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たった,たった,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
協力,協力,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
敵,敵,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なんか,なんか,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
鼻,鼻,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
刺さる,刺さっ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
書物,書物,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
翻訳,翻訳,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
決める,決め,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
背中,背中,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
抜く,抜い,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
得る,得,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
中心,中心,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
感情,感情,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ぞ,ぞ,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
東,東,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
馬車,馬車,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残像,残像,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
処分,処分,unknown,8,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
イベント,イベント,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
探す,探し,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
祭,祭,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
素晴らしい,素晴らしい,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
以前,以前,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いける,いけ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
トランプ,トランプ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
前世,前世,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ポーカー,ポーカー,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
半,半,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
子供,子供,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
指,指,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
受ける,受け,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
危ない,危ない,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
覚える,覚え,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
入れる,入れ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それから,それから,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ふむ,ふむ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残す,残さ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
指示,指示,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
細める,細め,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
雰囲気,雰囲気,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
女子,女子,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
動く,動い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
つける,つけ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
それとも,それとも,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
込める,込め,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ちゃんと,ちゃんと,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
応える,応え,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
割れる,割れ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
広がる,広がっ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
甘い,甘い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
襲撃,襲撃,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
話す,話す,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,なきゃ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
抜く,抜き,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ちゃ,ちゃ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
らしい,らしく,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残念,残念,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
開く,開い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いう,いう,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
近く,近く,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
カッコ,カッコ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
厨,厨,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残す,残し,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
鳴る,鳴っ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
近づく,近づい,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ほしい,ほしい,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
でる,でる,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
悲鳴,悲鳴,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
集中,集中,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まず,まず,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,す,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
喧嘩,喧嘩,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
触れる,触れ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
避ける,避け,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
地面,地面,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
無い,無い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出会う,出会っ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
巨大,巨大,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
必死,必死,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
気づく,気づか,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
届く,届か,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
研究,研究,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
移動,移動,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
続く,続く,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
厳しい,厳しい,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
入れる,入れる,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
思える,思え,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ごめんなさい,ごめんなさい,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よくも,よくも,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
震える,震える,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
赤,赤,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
生まれる,生まれ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
諦める,諦め,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
落下,落下,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わける,わけ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
鋭い,鋭く,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
似る,似,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
信じる,信じる,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
幽霊,幽霊,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ええ,ええ,known,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ホント,ホント,known,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よろしく,よろしく,known,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
無事,無事,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
蜘蛛,蜘蛛,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
腰,腰,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
深い,深,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いつ,いつ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こ,こ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
人生,人生,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
壁,壁,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
円柱,円柱,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
状,状,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
代わり,代わり,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
抱きしめる,抱きしめ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出口,出口,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本棚,本棚,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
技術,技術,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
長い,長い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
階段,階段,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
端,端,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
呆然と,呆然と,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
破壊,破壊,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
黄金,黄金,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
流し込む,流し込ん,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やがて,やがて,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
族長,族長,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
知識,知識,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
面白い,面白い,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ゼロ,ゼロ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ベータ,ベータ,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
我が,我が,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
状況,状況,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本家,本家,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いただく,いただき,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
カプセル,カプセル,unknown,7,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
衝撃,衝撃,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
差,差,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ちょうど,ちょうど,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
冬休み,冬休み,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
商会,商会,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いろいろ,いろいろ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
おい,おい,known,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
遮る,遮っ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
おる,おっ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
うーん,うーん,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
何とか,何とか,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
懐,懐,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よい,よく,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
逃げる,逃げ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
倍,倍,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
失う,失っ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
抜ける,抜け,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
生活,生活,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
用,用,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
包む,包ん,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
伸びる,伸び,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
行く,行っ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
後で,後で,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ワイン,ワイン,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
恐れる,恐れ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
わかる,わかり,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ひび割れる,ひび割れ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
新た,新た,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
制服,制服,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
これから,これから,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
安全,安全,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
冷静,冷静,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
相手,相手,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ばかり,ばかり,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だいたい,だいたい,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
による,による,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
記憶,記憶,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
心当たり,心当たり,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
今回,今回,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一般,一般,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
察す,察し,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
呪文,呪文,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
書く,書い,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
隠す,隠す,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
遊び,遊び,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もう少し,もう少し,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
パチ,パチ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
眺める,眺め,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
速い,速,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
撫でる,撫で,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
綺麗,綺麗,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
食べる,食べ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
行く,行か,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
離れる,離れ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
切る,切っ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
無数,無数,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
浮かぶ,浮かん,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
成長,成長,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
両断,両断,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
超える,超える,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
血まみれ,血まみれ,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
塊,塊,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
色,色,unknown,6,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
